Time,Contracts,Funding Interval,Funding Rate
23.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
23.10.2021 02:00,BTCUSDT Perpetual,8h,0.03%
22.10.2021 18:00,BTCUSDT Perpetual,8h,0.03%
22.10.2021 10:00,BTCUSDT Perpetual,8h,0.02%
22.10.2021 02:00,BTCUSDT Perpetual,8h,0.03%
21.10.2021 18:00,BTCUSDT Perpetual,8h,0.06%
21.10.2021 10:00,BTCUSDT Perpetual,8h,0.06%
21.10.2021 02:00,BTCUSDT Perpetual,8h,0.07%
20.10.2021 18:00,BTCUSDT Perpetual,8h,0.06%
20.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
20.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
19.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
19.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
19.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
18.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
18.10.2021 10:00,BTCUSDT Perpetual,8h,0.02%
18.10.2021 02:00,BTCUSDT Perpetual,8h,0.04%
17.10.2021 18:00,BTCUSDT Perpetual,8h,0.04%
17.10.2021 10:00,BTCUSDT Perpetual,8h,0.04%
17.10.2021 02:00,BTCUSDT Perpetual,8h,0.03%
16.10.2021 18:00,BTCUSDT Perpetual,8h,0.04%
16.10.2021 10:00,BTCUSDT Perpetual,8h,0.03%
16.10.2021 02:00,BTCUSDT Perpetual,8h,0.05%
15.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
15.10.2021 10:00,BTCUSDT Perpetual,8h,0.04%
15.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
14.10.2021 18:00,BTCUSDT Perpetual,8h,0.02%
14.10.2021 10:00,BTCUSDT Perpetual,8h,0.02%
14.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
13.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
13.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
13.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
12.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
12.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
12.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
11.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
11.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
11.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
10.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
10.10.2021 10:00,BTCUSDT Perpetual,8h,0.02%
10.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
09.10.2021 18:00,BTCUSDT Perpetual,8h,0.02%
09.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
09.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
08.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
08.10.2021 10:00,BTCUSDT Perpetual,8h,0.02%
08.10.2021 02:00,BTCUSDT Perpetual,8h,0.03%
07.10.2021 18:00,BTCUSDT Perpetual,8h,0.03%
07.10.2021 10:00,BTCUSDT Perpetual,8h,0.03%
07.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
06.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
06.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
06.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
05.10.2021 18:00,BTCUSDT Perpetual,8h,0.00%
05.10.2021 10:00,BTCUSDT Perpetual,8h,0.00%
05.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
04.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
04.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
04.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
03.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
03.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
03.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
02.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
02.10.2021 10:00,BTCUSDT Perpetual,8h,0.00%
02.10.2021 02:00,BTCUSDT Perpetual,8h,0.01%
01.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
01.10.2021 10:00,BTCUSDT Perpetual,8h,0.00%
01.10.2021 02:00,BTCUSDT Perpetual,8h,0.00%
30.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
30.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
30.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
29.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
29.09.2021 10:00,BTCUSDT Perpetual,8h,0.00%
29.09.2021 02:00,BTCUSDT Perpetual,8h,0.00%
28.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
28.09.2021 10:00,BTCUSDT Perpetual,8h,0.00%
28.09.2021 02:00,BTCUSDT Perpetual,8h,0.00%
27.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
27.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
27.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
26.09.2021 18:00,BTCUSDT Perpetual,8h,0.00%
26.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
26.09.2021 02:00,BTCUSDT Perpetual,8h,0.00%
25.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
25.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
25.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
24.09.2021 18:00,BTCUSDT Perpetual,8h,0.00%
24.09.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
24.09.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
23.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
23.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
23.09.2021 02:00,BTCUSDT Perpetual,8h,0.00%
22.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
22.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
22.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
21.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
21.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
21.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
20.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
20.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
20.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
19.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
19.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
19.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
18.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
18.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
18.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
17.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
17.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
17.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
16.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
16.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
16.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
15.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
15.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
15.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
14.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
14.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
14.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
13.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
13.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
13.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
12.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
12.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
12.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
11.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
11.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
11.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
10.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
10.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
10.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
09.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
09.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
09.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
08.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
08.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
08.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
07.09.2021 18:00,BTCUSDT Perpetual,8h,0.02%
07.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
07.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
06.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
06.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
06.09.2021 02:00,BTCUSDT Perpetual,8h,0.03%
05.09.2021 18:00,BTCUSDT Perpetual,8h,0.01%
05.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
05.09.2021 02:00,BTCUSDT Perpetual,8h,0.01%
04.09.2021 18:00,BTCUSDT Perpetual,8h,0.02%
04.09.2021 10:00,BTCUSDT Perpetual,8h,0.01%
04.09.2021 02:00,BTCUSDT Perpetual,8h,0.04%
03.09.2021 18:00,BTCUSDT Perpetual,8h,0.02%
03.09.2021 10:00,BTCUSDT Perpetual,8h,0.03%
03.09.2021 02:00,BTCUSDT Perpetual,8h,0.05%
02.09.2021 18:00,BTCUSDT Perpetual,8h,0.06%
02.09.2021 10:00,BTCUSDT Perpetual,8h,0.05%
02.09.2021 02:00,BTCUSDT Perpetual,8h,0.04%
01.09.2021 18:00,BTCUSDT Perpetual,8h,0.03%
01.09.2021 10:00,BTCUSDT Perpetual,8h,0.03%
01.09.2021 02:00,BTCUSDT Perpetual,8h,0.04%
31.08.2021 18:00,BTCUSDT Perpetual,8h,0.02%
31.08.2021 10:00,BTCUSDT Perpetual,8h,0.03%
31.08.2021 02:00,BTCUSDT Perpetual,8h,0.04%
30.08.2021 18:00,BTCUSDT Perpetual,8h,0.02%
30.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
30.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
29.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
29.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
29.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
28.08.2021 18:00,BTCUSDT Perpetual,8h,0.02%
28.08.2021 10:00,BTCUSDT Perpetual,8h,0.03%
28.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
27.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
27.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
27.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
26.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
26.08.2021 10:00,BTCUSDT Perpetual,8h,0.02%
26.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
25.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
25.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
25.08.2021 02:00,BTCUSDT Perpetual,8h,0.02%
24.08.2021 18:00,BTCUSDT Perpetual,8h,0.04%
24.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
24.08.2021 02:00,BTCUSDT Perpetual,8h,0.03%
23.08.2021 18:00,BTCUSDT Perpetual,8h,0.02%
23.08.2021 10:00,BTCUSDT Perpetual,8h,0.04%
23.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
22.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
22.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
22.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
21.08.2021 18:00,BTCUSDT Perpetual,8h,0.02%
21.08.2021 10:00,BTCUSDT Perpetual,8h,0.02%
21.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
20.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
20.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
20.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
19.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
19.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
19.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
18.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
18.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
18.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
17.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
17.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
17.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
16.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
16.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
16.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
15.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
15.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
15.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
14.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
14.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
14.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
13.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
13.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
13.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
12.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
12.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
12.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
11.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
11.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
11.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
10.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
10.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
10.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
09.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
09.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
09.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
08.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
08.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
08.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
07.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
07.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
07.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
06.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
06.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
06.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
05.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
05.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
05.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
04.08.2021 18:00,BTCUSDT Perpetual,8h,0.00%
04.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
04.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
03.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
03.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
03.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
02.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
02.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
02.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
01.08.2021 18:00,BTCUSDT Perpetual,8h,0.01%
01.08.2021 10:00,BTCUSDT Perpetual,8h,0.01%
01.08.2021 02:00,BTCUSDT Perpetual,8h,0.01%
31.07.2021 18:00,BTCUSDT Perpetual,8h,0.01%
31.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
31.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
30.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
30.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
30.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
29.07.2021 18:00,BTCUSDT Perpetual,8h,0.01%
29.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
29.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
28.07.2021 18:00,BTCUSDT Perpetual,8h,0.01%
28.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
28.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
27.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
27.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
27.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
26.07.2021 18:00,BTCUSDT Perpetual,8h,0.01%
26.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
26.07.2021 02:00,BTCUSDT Perpetual,8h,-0.05%
25.07.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
25.07.2021 10:00,BTCUSDT Perpetual,8h,-0.02%
25.07.2021 02:00,BTCUSDT Perpetual,8h,-0.03%
24.07.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
24.07.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
24.07.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
23.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
23.07.2021 10:00,BTCUSDT Perpetual,8h,-0.02%
23.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
22.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
22.07.2021 10:00,BTCUSDT Perpetual,8h,0.00%
22.07.2021 02:00,BTCUSDT Perpetual,8h,-0.02%
21.07.2021 18:00,BTCUSDT Perpetual,8h,-0.03%
21.07.2021 10:00,BTCUSDT Perpetual,8h,-0.04%
21.07.2021 02:00,BTCUSDT Perpetual,8h,-0.02%
20.07.2021 18:00,BTCUSDT Perpetual,8h,-0.02%
20.07.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
20.07.2021 02:00,BTCUSDT Perpetual,8h,-0.02%
19.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
19.07.2021 10:00,BTCUSDT Perpetual,8h,0.00%
19.07.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
18.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
18.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
18.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
17.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
17.07.2021 10:00,BTCUSDT Perpetual,8h,0.00%
17.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
16.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
16.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
16.07.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
15.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
15.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
15.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
14.07.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
14.07.2021 10:00,BTCUSDT Perpetual,8h,0.00%
14.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
13.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
13.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
13.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
12.07.2021 18:00,BTCUSDT Perpetual,8h,0.01%
12.07.2021 10:00,BTCUSDT Perpetual,8h,0.00%
12.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
11.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
11.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
11.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
10.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
10.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
10.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
09.07.2021 18:00,BTCUSDT Perpetual,8h,-0.02%
09.07.2021 10:00,BTCUSDT Perpetual,8h,-0.02%
09.07.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
08.07.2021 18:00,BTCUSDT Perpetual,8h,-0.03%
08.07.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
08.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
07.07.2021 18:00,BTCUSDT Perpetual,8h,0.01%
07.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
07.07.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
06.07.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
06.07.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
06.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
05.07.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
05.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
05.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
04.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
04.07.2021 10:00,BTCUSDT Perpetual,8h,-0.02%
04.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
03.07.2021 18:00,BTCUSDT Perpetual,8h,0.00%
03.07.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
03.07.2021 02:00,BTCUSDT Perpetual,8h,0.00%
02.07.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
02.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
02.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
01.07.2021 18:00,BTCUSDT Perpetual,8h,0.01%
01.07.2021 10:00,BTCUSDT Perpetual,8h,0.01%
01.07.2021 02:00,BTCUSDT Perpetual,8h,0.01%
30.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
30.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
30.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
29.06.2021 18:00,BTCUSDT Perpetual,8h,0.00%
29.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
29.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
28.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
28.06.2021 10:00,BTCUSDT Perpetual,8h,0.00%
28.06.2021 02:00,BTCUSDT Perpetual,8h,0.00%
27.06.2021 18:00,BTCUSDT Perpetual,8h,-0.03%
27.06.2021 10:00,BTCUSDT Perpetual,8h,-0.05%
27.06.2021 02:00,BTCUSDT Perpetual,8h,-0.02%
26.06.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
26.06.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
26.06.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
25.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
25.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
25.06.2021 02:00,BTCUSDT Perpetual,8h,0.00%
24.06.2021 18:00,BTCUSDT Perpetual,8h,-0.02%
24.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
24.06.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
23.06.2021 18:00,BTCUSDT Perpetual,8h,-0.02%
23.06.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
23.06.2021 02:00,BTCUSDT Perpetual,8h,0.00%
22.06.2021 18:00,BTCUSDT Perpetual,8h,-0.03%
22.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
22.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
21.06.2021 18:00,BTCUSDT Perpetual,8h,-0.02%
21.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
21.06.2021 02:00,BTCUSDT Perpetual,8h,0.00%
20.06.2021 18:00,BTCUSDT Perpetual,8h,-0.02%
20.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
20.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
19.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
19.06.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
19.06.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
18.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
18.06.2021 10:00,BTCUSDT Perpetual,8h,0.00%
18.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
17.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
17.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
17.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
16.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
16.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
16.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
15.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
15.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
15.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
14.06.2021 18:00,BTCUSDT Perpetual,8h,0.00%
14.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
14.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
13.06.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
13.06.2021 10:00,BTCUSDT Perpetual,8h,0.00%
13.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
12.06.2021 18:00,BTCUSDT Perpetual,8h,0.00%
12.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
12.06.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
11.06.2021 18:00,BTCUSDT Perpetual,8h,0.00%
11.06.2021 10:00,BTCUSDT Perpetual,8h,0.00%
11.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
10.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
10.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
10.06.2021 02:00,BTCUSDT Perpetual,8h,-0.02%
09.06.2021 18:00,BTCUSDT Perpetual,8h,-0.01%
09.06.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
09.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
08.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
08.06.2021 10:00,BTCUSDT Perpetual,8h,0.00%
08.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
07.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
07.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
07.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
06.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
06.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
06.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
05.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
05.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
05.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
04.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
04.06.2021 10:00,BTCUSDT Perpetual,8h,0.02%
04.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
03.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
03.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
03.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
02.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
02.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
02.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
01.06.2021 18:00,BTCUSDT Perpetual,8h,0.01%
01.06.2021 10:00,BTCUSDT Perpetual,8h,0.01%
01.06.2021 02:00,BTCUSDT Perpetual,8h,0.01%
31.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
